drug,cell_line,auc_ccle,auc_gdsc,ABC,cluster,SEEDING_DENSITY,density_ccle,density_diff
selumetinib,cvcl_8787,0.2385859750422359,0.17702171114629273,0.10374497793912069,0,150.0,250,100.0
selumetinib,cvcl_1220,0.3768484311209548,0.28547822931594746,0.10352062715778897,0,625.0,250,375.0
crizotinib,cvcl_1543,0.27537414590147846,0.23626142229439107,0.10347216011822051,0,325.0,250,75.0
topotecan,cvcl_1630,0.6592720903423275,0.5538091242601415,0.10338872350389357,0,800.0,250,550.0
topotecan,cvcl_1649,0.31617379058507367,0.21884700598637363,0.10336356104643539,0,625.0,250,375.0
topotecan,cvcl_1125,0.3163530871951381,0.31382906017507806,0.10329928232418203,0,625.0,250,375.0
lapatinib,cvcl_0626,0.09204123047518731,0.05941337859658591,0.10317023660888855,0,625.0,250,375.0
paclitaxel,cvcl_1115,0.4835585385804687,0.41192172224344337,0.10257846104745,0,625.0,250,375.0
crizotinib,cvcl_0374,0.08321044442914416,0.05646047266844101,0.10250768452626689,0,2500.0,250,2250.0
plx4720,cvcl_1220,0.28274009768180774,0.1825401676197691,0.10234734943569879,0,,250,
paclitaxel,cvcl_1279,0.7116067398388521,0.6094968445875995,0.10212452327221083,0,150.0,250,100.0
selumetinib,cvcl_1806,0.19732402941959326,0.08854392546503986,0.10207638978441415,0,400.0,250,150.0
topotecan,cvcl_0324,0.22975456488833645,0.12337622433829254,0.10206141112750582,0,300.0,250,50.0
erlotinib,cvcl_0186,0.15007939469656684,0.0918944974764263,0.1020271851995923,0,625.0,250,375.0
nilotinib,cvcl_1402,0.07011781241448589,0.0798288427481697,0.10199213442845549,0,300.0,250,50.0
crizotinib,cvcl_1514,0.03317815980873784,0.08706549248037732,0.1019691085364258,0,325.0,250,75.0
lapatinib,cvcl_0627,0.036687894182005465,0.015164997741383357,0.10189328436601945,0,625.0,250,375.0
plx4720,cvcl_1169,0.27147561275665166,0.1788736463875461,0.10188066111239856,0,,250,
lapatinib,cvcl_0609,0.4627213533456558,0.28498183493461693,0.10166600304869731,0,625.0,250,375.0
paclitaxel,cvcl_1796,0.5849657491008011,0.5297874550865069,0.10158166836700779,0,300.0,250,50.0
lapatinib,cvcl_0270,0.052390624206346215,0.0021122557662204278,0.10116779896619683,0,300.0,250,50.0
crizotinib,cvcl_0041,0.1154801524332949,0.09185627150506159,0.1007500450872505,0,625.0,250,375.0
plx4720,cvcl_0132,0.43255497321128933,0.34834148822295097,0.10064522260953425,0,,250,
paclitaxel,cvcl_0556,0.4776679050690428,0.37008924052643255,0.10055846616288137,0,125.0,250,125.0
lapatinib,cvcl_2908,0.10072585761728936,0.037352750176497196,0.10020953401625833,0,150.0,250,100.0
lapatinib,cvcl_1353,0.19094548690169033,0.18401848105324825,0.09990925912719575,0,500.0,250,250.0
topotecan,cvcl_1122,0.28763770023589363,0.18779456686513496,0.09972461008796092,0,625.0,250,375.0
paclitaxel,cvcl_1531,0.6847075805456666,0.6603562791688177,0.09947706719853552,0,150.0,250,100.0
lapatinib,cvcl_1710,0.20486729297225437,0.10966859052340372,0.09947403377032975,0,500.0,250,250.0
palbociclib,cvcl_1620,0.19372558599450762,0.18742472061539173,0.09919816162866682,0,2500.0,250,2250.0
topotecan,cvcl_1544,0.11462726896253606,0.04924464684805285,0.09916746379670915,0,625.0,250,375.0
irinotecan,cvcl_1699,0.1860319079280276,0.21047907347948625,0.09898715635444943,0,5000.0,250,4750.0
crizotinib,cvcl_0454,0.005269196607610271,0.05783909839167878,0.09889583750598518,0,400.0,250,150.0
selumetinib,cvcl_0326,0.10900622986046227,0.11746240638108674,0.09869419576099923,0,200.0,250,50.0
sorafenib,cvcl_1229,0.05467572421577338,0.10504241090897104,0.09862933272625836,0,625.0,250,375.0
plx4720,cvcl_0040,0.13255965981259865,0.16470568936124808,0.09821568922573376,0,,250,
sorafenib,cvcl_1355,0.010525361932657518,0.03661324864195237,0.0982004421299161,0,500.0,250,250.0
crizotinib,cvcl_0022,0.09283030362240041,0.05420872598432025,0.09813700314793825,0,400.0,250,150.0
selumetinib,cvcl_0626,0.36259647320417376,0.2707658729830277,0.09798998051257381,0,762.5,250,512.5
erlotinib,cvcl_1171,0.05763538332798723,0.10781932836569397,0.09765399239777901,0,150.0,250,100.0
sorafenib,cvcl_1661,0.0421123027713074,0.08919491751374631,0.09761683948666762,0,625.0,250,375.0
lapatinib,cvcl_0418,0.30144537534689053,0.16717231945441569,0.09757995111187888,0,400.0,250,150.0
crizotinib,cvcl_1129,0.020251324954540073,0.04025783095545021,0.09722677628045655,0,1025.0,250,775.0
crizotinib,cvcl_4649,0.07798541148820204,0.12926476809327914,0.0971274553691759,0,300.0,250,50.0
paclitaxel,cvcl_1353,0.3406752996627007,0.3401491519889469,0.09703896757809342,0,500.0,250,250.0
nilotinib,cvcl_0527,0.04948714885839034,0.05814566228369622,0.09687577410787228,0,450.0,250,200.0
crizotinib,cvcl_0236,0.08138325719160167,0.02364326196979316,0.096662944641839,0,300.0,250,50.0
lapatinib,cvcl_6774,0.058183672271627795,0.0011891170998198364,0.09662343047594397,0,200.0,250,50.0
crizotinib,cvcl_1053,0.06543915099581654,0.04400517374402191,0.09641121684150883,0,325.0,250,75.0
paclitaxel,cvcl_0628,0.38100743371800794,0.28694961204238545,0.09598091530247752,0,150.0,250,100.0
nilotinib,cvcl_1058,0.14705110938956156,0.07546153858223903,0.0959174948624251,0,1000.0,250,750.0
crizotinib,cvcl_3613,0.11784520695138345,0.05935282151368382,0.09554884942311305,0,200.0,250,50.0
lapatinib,cvcl_1630,0.05543862052638282,0.08022178459661422,0.0955220109752236,0,800.0,250,550.0
paclitaxel,cvcl_6c19,0.06825436978968602,0.057435736864281495,0.09538605367145064,0,100.0,250,150.0
crizotinib,cvcl_0392,0.15675519169998464,0.056926453337490135,0.0953754173907297,0,300.0,250,50.0
erlotinib,cvcl_3172,0.1312261814153325,0.022269706652514043,0.09520931087795317,0,325.0,250,75.0
lapatinib,cvcl_1776,0.08524904616047557,0.0050915077381213925,0.09510472036451205,0,300.0,250,50.0
crizotinib,cvcl_0332,0.04694708410445181,0.025931375445256144,0.09481364368058325,0,125.0,250,125.0
crizotinib,cvcl_1173,0.12128856502767693,0.17560690731581685,0.09465745151032517,0,625.0,250,375.0
paclitaxel,cvcl_1724,0.6026667463684194,0.6388799250472583,0.09461847938376322,0,250.0,250,0.0
topotecan,cvcl_1679,0.3679887221760305,0.3022822200509685,0.09452596289160216,0,300.0,250,50.0
lapatinib,cvcl_1045,0.06313824587023065,0.0373056254494335,0.09413304403139507,0,625.0,250,375.0
nilotinib,cvcl_1688,0.07607264763986321,0.1315693769406916,0.0941190582582301,0,100.0,250,150.0
paclitaxel,cvcl_0555,0.2084384731810519,0.25698760779170904,0.0940278960353181,0,625.0,250,375.0
topotecan,cvcl_1566,0.219991558260353,0.1718507977423338,0.09380713812036132,0,500.0,250,250.0
lapatinib,cvcl_0504,0.05159045499528114,0.046788163332699306,0.09346070586449608,0,200.0,250,50.0
selumetinib,cvcl_1381,0.29570495486163906,0.2676096066380833,0.09309949131184905,0,150.0,250,100.0
sorafenib,cvcl_1632,0.12215102229780694,0.06996018045854291,0.09293301271850615,0,1250.0,250,1000.0
nilotinib,cvcl_1115,0.06514172894586978,0.03536870913737167,0.09292233054983158,0,625.0,250,375.0
selumetinib,cvcl_2787,0.08141469610194418,0.010463258142724308,0.09289808748846921,0,400.0,250,150.0
paclitaxel,cvcl_1889,0.8156647377005469,0.7245597157712167,0.09278444435189963,0,450.0,250,200.0
selumetinib,cvcl_1779,0.45339333560437256,0.3660580958012458,0.09276116697199749,0,625.0,250,375.0
selumetinib,cvcl_0379,0.49748371697720895,0.40364423423770746,0.09274744146877147,0,1250.0,250,1000.0
palbociclib,cvcl_1424,0.3074243709440422,0.2255498351906673,0.09225832302697548,0,1250.0,250,1000.0
crizotinib,cvcl_0126,0.06685005210397998,0.04747634531770217,0.09213536063983994,0,625.0,250,375.0
selumetinib,cvcl_1386,0.3686720729371734,0.35894076043703926,0.09209639100687235,0,462.5,250,212.5
lapatinib,cvcl_0392,0.08148431003000856,0.00965636905773204,0.091721005590099,0,300.0,250,50.0
crizotinib,cvcl_1220,0.0801367449008461,0.06313816519419257,0.09154036216537034,0,625.0,250,375.0
crizotinib,cvcl_1411,0.07401653733907354,0.14094166816743137,0.09147406611333334,0,850.0,250,600.0
lapatinib,cvcl_1053,0.010529942617713783,0.013773540503557502,0.09108227439485737,0,325.0,250,75.0
crizotinib,cvcl_0428,0.11564465373173283,0.03724639898193893,0.09079705520094582,0,300.0,250,50.0
topotecan,cvcl_0153,0.32474260279108036,0.22445453060019138,0.09076273646372056,0,325.0,250,75.0
paclitaxel,cvcl_1514,0.3920489768885652,0.3065624495038888,0.09073247977034576,0,325.0,250,75.0
lapatinib,cvcl_1107,0.34616082876618093,0.2721016901815021,0.09072168886977403,0,625.0,250,375.0
topotecan,cvcl_1700,0.34450125697672984,0.4038035630812089,0.0906230763192454,0,625.0,250,375.0
crizotinib,cvcl_1456,0.09803412796039723,0.09345860843890563,0.09057056486760108,0,400.0,250,150.0
crizotinib,cvcl_1823,0.06017385571848999,0.12230036164895064,0.09027218986524271,0,2500.0,250,2250.0
paclitaxel,cvcl_0079,0.934514745839886,0.8543155667592048,0.0900930106156495,0,625.0,250,375.0
sorafenib,cvcl_1074,0.010840048529666912,0.03927839641128883,0.09004658378923837,0,500.0,250,250.0
palbociclib,cvcl_2091,0.14304076211389904,0.13704006148178893,0.09001970175665457,0,625.0,250,375.0
crizotinib,cvcl_0270,0.014885606086470271,0.09231162380832081,0.0899014973439263,0,300.0,250,50.0
crizotinib,cvcl_1270,0.0060399375257432775,0.03428383575320415,0.08989009093078161,0,1000.0,250,750.0
palbociclib,cvcl_0065,0.22577183506789555,0.20435194252358302,0.08957501359506143,0,1250.0,250,1000.0
sorafenib,cvcl_2091,0.12828660704115769,0.09109328900090119,0.08937710775394297,0,625.0,250,375.0
crizotinib,cvcl_1045,0.08934438867651084,0.0731421802271035,0.08921253088908766,0,625.0,250,375.0
crizotinib,cvcl_0153,0.024310039832530772,0.07602894899039725,0.08910541620919941,0,325.0,250,75.0
topotecan,cvcl_1299,0.17627525876359673,0.08426715809640395,0.08886634759780147,0,625.0,250,375.0
sorafenib,cvcl_1411,0.12512717064807266,0.05492023734986251,0.08879228188451978,0,1025.0,250,775.0
plx4720,cvcl_1779,0.2892240817691979,0.18940933190668252,0.08877637553012177,0,,250,
crizotinib,cvcl_1566,0.021173053882435733,0.005747481236668794,0.08864760953115812,0,400.0,250,150.0
lapatinib,cvcl_1067,0.18095883509979238,0.1775091661099164,0.08854818203957293,0,200.0,250,50.0
topotecan,cvcl_1715,0.12524142303508334,0.05852061519265428,0.08838028449189919,0,300.0,250,50.0
topotecan,cvcl_0292,0.2636623067195002,0.25007976397225296,0.08834781214128512,0,150.0,250,100.0
crizotinib,cvcl_0609,0.04552912764977268,0.03910295825234278,0.08834262659485548,0,625.0,250,375.0
sorafenib,cvcl_1105,0.012589306127373301,0.07481407185008115,0.0883168932815981,0,150.0,250,100.0
crizotinib,cvcl_1453,0.08747196779282884,0.06253049539811939,0.08828585535932322,0,2500.0,250,2250.0
lapatinib,cvcl_3517,0.07816159350518981,0.022654810637762646,0.08818019271640243,0,325.0,250,75.0
lapatinib,cvcl_1529,0.07193773626120648,0.030684426403781995,0.08781845772260545,0,1000.0,250,750.0
selumetinib,cvcl_0599,0.2998894287979851,0.30223879344275084,0.08772921594109534,0,400.0,250,150.0
pd0325901,cvcl_1307,0.7410508391189377,0.6599980820170822,0.08760760436118815,0,150.0,250,100.0
plx4720,cvcl_1612,0.07565263639221254,0.10795468828218668,0.08758063390341349,0,,250,
sorafenib,cvcl_0099,0.10614484524762802,0.1323969146274564,0.08755191939149788,0,625.0,250,375.0
selumetinib,cvcl_1402,0.5585829344248989,0.5151055694968061,0.08748748478138794,0,300.0,250,50.0
topotecan,cvcl_0621,0.023635236753283273,0.05964646636398008,0.08721011981117728,0,300.0,250,50.0
selumetinib,cvcl_1130,0.5140441267875058,0.4796842567578774,0.08704037736057404,0,325.0,250,75.0
plx4720,cvcl_0320,0.28659337121942063,0.19818868878144869,0.08693240123293867,0,,250,
plx4720,cvcl_3613,0.1039029515113239,0.08134242525207513,0.08658993263013356,0,,250,
nilotinib,cvcl_0039,0.06868252652035478,0.03717122284305163,0.0862885597782646,0,150.0,250,100.0
lapatinib,cvcl_1417,0.14865426773905432,0.16215218634646245,0.08583136504864466,0,500.0,250,250.0
paclitaxel,cvcl_0042,0.4212564405119146,0.31420785494757897,0.0856757370314329,0,625.0,250,375.0
topotecan,cvcl_1048,0.5761629581831368,0.49240066967767626,0.08548714664781287,0,325.0,250,75.0
topotecan,cvcl_1255,0.017567996108520778,0.09668109060809593,0.08524889088729772,0,325.0,250,75.0
crizotinib,cvcl_1701,0.13038881685494919,0.13982688104719332,0.08513853081660845,0,150.0,250,100.0
nutlin3,cvcl_1806,0.13126147027827217,0.19493315132037792,0.08502750423999027,0,,250,
nilotinib,cvcl_2091,0.7040202304198113,0.6071701320791179,0.08497095936517408,0,625.0,250,375.0
lapatinib,cvcl_1218,0.3045461679028032,0.2710506592154569,0.08468923649379224,0,150.0,250,100.0
topotecan,cvcl_1555,0.14419137344883448,0.09664543004755866,0.08450949936194987,0,325.0,250,75.0
plx4720,cvcl_1105,0.06608923311188342,0.13942889644476275,0.08443067207093398,0,,250,
selumetinib,cvcl_0134,0.3107347043091171,0.2812003874657544,0.08423737683763652,0,250.0,250,0.0
plx4720,cvcl_0504,0.15793179477111863,0.038605666301969044,0.08416543444203271,0,,250,
paclitaxel,cvcl_1517,0.4392973671028332,0.4566456768289029,0.08410082253604195,0,150.0,250,100.0
topotecan,cvcl_1381,0.47307167196899547,0.4887005072907187,0.08405321925551491,0,150.0,250,100.0
topotecan,cvcl_1685,0.21416323124563652,0.08394511951974937,0.0838855057098358,0,800.0,250,550.0
crizotinib,cvcl_1679,0.18094374713854433,0.12482705721745291,0.0836941837057462,0,300.0,250,50.0
lapatinib,cvcl_1805,0.049373118318459586,0.0903701434291233,0.08343870260027775,0,1250.0,250,1000.0
crizotinib,cvcl_1649,0.08007390817171245,0.046196367779818504,0.08328724747341344,0,625.0,250,375.0
lapatinib,cvcl_1098,0.13169100970878067,0.060687989945640064,0.08312077942996537,0,325.0,250,75.0
lapatinib,cvcl_0065,0.10205411580991497,0.05327047492409609,0.08310518150633217,0,1250.0,250,1000.0
lapatinib,cvcl_0318,0.0690886512352955,0.015446421252638842,0.08291603808927415,0,325.0,250,75.0
topotecan,cvcl_0532,0.18133704067499046,0.15070505116851785,0.08281954701854022,0,400.0,250,150.0
topotecan,cvcl_6831,0.09438308682707153,0.16520007050771568,0.08279926154455086,0,300.0,250,50.0
selumetinib,cvcl_0040,0.22051580147894834,0.2985939891857685,0.08268574646463626,0,450.0,250,200.0
topotecan,cvcl_1590,0.17533559342158755,0.2059018712769769,0.08266606910704011,0,1250.0,250,1000.0
palbociclib,cvcl_1806,0.06416083682758245,0.048655108418472204,0.08237867517493565,0,400.0,250,150.0
topotecan,cvcl_1489,0.5420104146895771,0.5142714326504496,0.08216379056861425,0,2500.0,250,2250.0
paclitaxel,cvcl_2613,0.24432663477723882,0.2002316637383761,0.08213122837781728,0,200.0,250,50.0
crizotinib,cvcl_1619,0.10569222583039062,0.17129314710623844,0.08212544174467128,0,625.0,250,375.0
topotecan,cvcl_1780,0.41822722784623,0.3298410017935399,0.08133004414253406,0,100.0,250,150.0
palbociclib,cvcl_1324,0.09648697894210578,0.08032212942601569,0.08102381983691806,0,625.0,250,375.0
lapatinib,cvcl_0134,0.08837594685430239,0.04955298227294069,0.08086716132164228,0,250.0,250,0.0
lapatinib,cvcl_1192,0.18928573601520693,0.2195815110617365,0.0804834100568019,0,400.0,250,150.0
lapatinib,cvcl_1352,0.19662489348291068,0.20349363340529814,0.08032680192360618,0,300.0,250,50.0
crizotinib,cvcl_1084,0.006702633542840952,0.04707245725991438,0.080219615199811,0,150.0,250,100.0
crizotinib,cvcl_1809,0.03331203585782272,0.002664481299658572,0.08000024346292962,0,325.0,250,75.0
sorafenib,cvcl_3509,0.008214881431737209,0.07906589931760033,0.07987970940116704,0,300.0,250,50.0
crizotinib,cvcl_1475,0.004761716006832839,0.02586828502433236,0.079524045683732,0,500.0,250,250.0
topotecan,cvcl_1098,0.296424641720084,0.16686517762182695,0.07947895585818822,0,325.0,250,75.0
paclitaxel,cvcl_1059,0.7552621577882488,0.7469009482285025,0.07931384270724019,0,150.0,250,100.0
nutlin3,cvcl_1221,0.07912422734119195,0.18135354262244063,0.07889785068774917,0,,250,
crizotinib,cvcl_0548,0.07897992061438819,0.10679676796385773,0.07858979100574921,0,1000.0,250,750.0
paclitaxel,cvcl_1495,0.31681270408881634,0.3917805918554308,0.07856054959118805,0,300.0,250,50.0
selumetinib,cvcl_1335,0.12339640548431152,0.1550373699446722,0.07845186737922373,0,300.0,250,50.0
topotecan,cvcl_1074,0.42454521412802515,0.3672488058332716,0.0782061793321199,0,500.0,250,250.0
lapatinib,cvcl_0178,0.07764321423254761,0.0908698716261288,0.07773863356704772,0,1250.0,250,1000.0
lapatinib,cvcl_0600,0.11360922183566824,0.17201701616561227,0.07763729928121252,0,150.0,250,100.0
sorafenib,cvcl_1776,0.012984220877516606,0.04698788800302833,0.07734522119890433,0,300.0,250,50.0
crizotinib,cvcl_3084,0.08350676043644978,0.06261987983472939,0.07734428642422941,0,625.0,250,375.0
plx4720,cvcl_0332,0.05827214072776521,0.09133646999782796,0.07723483829104444,0,,250,
sorafenib,cvcl_1045,0.019630696403220016,0.056846698458803524,0.07720103472923727,0,625.0,250,375.0
nilotinib,cvcl_1790,0.021173530631777515,0.04160798563845636,0.07717546621690502,0,625.0,250,375.0
plx4720,cvcl_6c19,0.043165543096372105,0.06353301141035717,0.07713165010540018,0,,250,
erlotinib,cvcl_1192,0.2181413024758515,0.23538222514947116,0.07699035924881034,0,400.0,250,150.0
nutlin3,cvcl_1650,0.08814817414283738,0.08636104723005067,0.07675825310981604,0,,250,
crizotinib,cvcl_1620,0.11048262177852863,0.17092296677605545,0.07660184458522849,0,3750.0,250,3500.0
nilotinib,cvcl_0079,0.10798480967492163,0.04304420663503461,0.07638604564434683,0,625.0,250,375.0
topotecan,cvcl_1167,0.48260119891655173,0.5240796140867673,0.07637256880585466,0,150.0,250,100.0
paclitaxel,cvcl_1479,0.512012003174253,0.43674061892901217,0.07636914342629622,0,625.0,250,375.0
selumetinib,cvcl_1258,0.28316447719241833,0.20190049028637658,0.07635092387944876,0,325.0,250,75.0
topotecan,cvcl_1353,0.1331793719442137,0.12791131436504188,0.07632811412045619,0,500.0,250,250.0
crizotinib,cvcl_1054,0.0043684101110760265,0.040878219516748526,0.0760936938636341,0,325.0,250,75.0
crizotinib,cvcl_0333,0.4652070506516871,0.3425538027996341,0.07606523906567614,0,200.0,250,50.0
paclitaxel,cvcl_0132,0.6248326644425405,0.5445364333964906,0.07603103102192957,0,150.0,250,100.0
topotecan,cvcl_0465,0.11555569308629066,0.12132508949103515,0.07590432090665676,0,500.0,250,250.0
sorafenib,cvcl_3172,0.015059725339842123,0.05907959194465939,0.07585265251056773,0,325.0,250,75.0
topotecan,cvcl_1117,0.20421898954535234,0.09802640005237806,0.07579770831871124,0,625.0,250,375.0
paclitaxel,cvcl_1192,0.4235544847413558,0.4253060207748527,0.07568811337224406,0,400.0,250,150.0
paclitaxel,cvcl_1574,0.5216839233440735,0.586395351483985,0.07564094811031326,0,100.0,250,150.0
selumetinib,cvcl_1776,0.14807428582680826,0.2032352376251394,0.07563215365167474,0,300.0,250,50.0
nilotinib,cvcl_2989,0.21626257034671992,0.11298787578766789,0.07550250855274777,0,300.0,250,50.0
topotecan,cvcl_1138,0.07704830877155877,0.04763812391631206,0.07548821268331893,0,625.0,250,375.0
topotecan,cvcl_3007,0.258204754230131,0.26517373708475256,0.07516098182783944,0,400.0,250,150.0
sorafenib,cvcl_1667,0.08016072932694818,0.004545213926439362,0.07501541319124186,0,500.0,250,250.0
sorafenib,cvcl_1051,0.013351043891500325,0.064411261824465,0.07490231047603604,0,150.0,250,100.0
paclitaxel,cvcl_1515,0.36554695344188637,0.3682522948049085,0.0748009090305079,0,200.0,250,50.0
topotecan,cvcl_2063,0.15715585796905607,0.1641870096659459,0.07480013376515701,0,325.0,250,75.0
plx4720,cvcl_0292,0.010732633689974458,0.03624984991359126,0.07463246060229366,0,,250,
paclitaxel,cvcl_0270,0.4773872556916714,0.43433735447108757,0.07423637111627499,0,300.0,250,50.0
paclitaxel,cvcl_1629,0.684743569764813,0.6165147944551181,0.07406383700890862,0,200.0,250,50.0
crizotinib,cvcl_1640,0.0076489744522264536,0.07802726409133609,0.0738882435142591,0,250.0,250,0.0
selumetinib,cvcl_2075,0.4004876116474595,0.5283589658232235,0.07376306586056876,0,250.0,250,0.0
topotecan,cvcl_0099,0.4123059034813402,0.3917122264838653,0.07375240939974877,0,625.0,250,375.0
paclitaxel,cvcl_0378,0.6083297655043238,0.5157420199986904,0.07365847727349492,0,325.0,250,75.0
topotecan,cvcl_1355,0.03252496665424642,0.07751058944093514,0.07355698152702744,0,500.0,250,250.0
topotecan,cvcl_0418,0.3842117895939363,0.34368108236752914,0.07354551752584917,0,400.0,250,150.0
erlotinib,cvcl_3005,0.04261547395549092,0.02886000974491232,0.07345527089397362,0,625.0,250,375.0
lapatinib,cvcl_1650,0.011918818731644687,0.037202720206196416,0.07328482389129727,0,2500.0,250,2250.0
topotecan,cvcl_1543,0.31139551891581374,0.2853046006128356,0.07300601796900892,0,325.0,250,75.0
sorafenib,cvcl_0126,0.014417759332589819,0.06676902302950538,0.07297754765063583,0,625.0,250,375.0
plx4720,cvcl_1780,0.4923465780468579,0.44040588389988133,0.07284253552024195,0,,250,
erlotinib,cvcl_1635,0.0841121146783278,0.1062093136946104,0.07269640348125939,0,900.0,250,650.0
selumetinib,cvcl_1105,0.1458459431628666,0.1792277796252032,0.07260773154571847,0,150.0,250,100.0
palbociclib,cvcl_1050,0.2057272765077094,0.16965120171427284,0.07244401591519384,0,325.0,250,75.0
crizotinib,cvcl_3517,0.12041681803327897,0.09374657470014403,0.07243275473551135,0,325.0,250,75.0
plx4720,cvcl_1320,0.15855076510351218,0.14082557428106002,0.0723999137735256,0,,250,
crizotinib,cvcl_0318,0.04282008518508729,0.07405068556471728,0.07218640204648921,0,325.0,250,75.0
selumetinib,cvcl_0069,0.19154507235984786,0.15727496875125357,0.07211730745984694,0,500.0,250,250.0
topotecan,cvcl_1633,0.19259879579219163,0.2964765461594736,0.07200197155507654,0,300.0,250,50.0
plx4720,cvcl_2075,0.3074798089780415,0.34035661827531416,0.07177019915993742,0,,250,
paclitaxel,cvcl_0627,0.6532472190634662,0.6252452363502322,0.07168317897621017,0,625.0,250,375.0
topotecan,cvcl_1107,0.44244749433707364,0.401032066189159,0.07161707405910299,0,625.0,250,375.0
topotecan,cvcl_0318,0.1888482685267694,0.28946471763137127,0.0713864650657311,0,325.0,250,75.0
topotecan,cvcl_3002,0.02751775388114741,0.07630780741639631,0.07133026307141137,0,250.0,250,0.0
palbociclib,cvcl_2209,0.06618093905220124,0.07543341761653377,0.0710626375363726,0,1000.0,250,750.0
crizotinib,cvcl_1495,0.06997203866198232,0.09794271069959326,0.07079129881497324,0,300.0,250,50.0
paclitaxel,cvcl_1290,0.8198719033998304,0.6491847249271747,0.07066701761747443,0,600.0,250,350.0
crizotinib,cvcl_0023,0.06609621702038082,0.11069627325055376,0.07030380236534012,0,108.333333333333,250,141.666666666667
topotecan,cvcl_0609,0.34265552587250514,0.22869547466554951,0.07022694780519122,0,625.0,250,375.0
topotecan,cvcl_2661,0.2732578474180707,0.24266513850774085,0.0701468131831293,0,325.0,250,75.0
topotecan,cvcl_2956,0.25540083673226677,0.2675405545418267,0.06999626567280297,0,300.0,250,50.0
erlotinib,cvcl_0539,0.09711766222422247,0.053205629201607874,0.0697841539513886,0,500.0,250,250.0
topotecan,cvcl_1650,0.4995704534511889,0.4324803251091811,0.06976792564637853,0,2500.0,250,2250.0
sorafenib,cvcl_3156,0.08454192579085962,0.03237888955356605,0.06957534554032876,0,625.0,250,375.0
topotecan,cvcl_3509,0.5054930757030169,0.4473964536263768,0.06917328604413357,0,300.0,250,50.0
crizotinib,cvcl_1107,0.0698776464304185,0.047931342099990504,0.0691556584834872,0,625.0,250,375.0
sorafenib,cvcl_0132,0.015377274231295313,0.06066139677187743,0.06913005059446294,0,150.0,250,100.0
crizotinib,cvcl_1381,0.06824391155017062,0.09899291630417661,0.06902272850214716,0,150.0,250,100.0
lapatinib,cvcl_1640,0.23013054383939346,0.26043119689529004,0.0689652761189253,0,250.0,250,0.0
sorafenib,cvcl_1529,0.0576138379358524,0.1279056510891733,0.06892997903077196,0,1000.0,250,750.0
crizotinib,cvcl_1590,0.06188083814791856,0.06671390733687399,0.0683813745765772,0,1250.0,250,1000.0
lapatinib,cvcl_3117,0.14648544704435773,0.20245996467243232,0.06826599591569016,0,300.0,250,50.0
nilotinib,cvcl_1796,0.05799550697901845,0.0024519476945458196,0.06796842671270255,0,300.0,250,50.0
topotecan,cvcl_1338,0.20520635855642178,0.22921030491195948,0.06796476862297043,0,400.0,250,150.0
nilotinib,cvcl_0179,0.05528320170109979,0.031178851807798003,0.06796304802296202,0,1250.0,250,1000.0
sorafenib,cvcl_1054,0.008184934266503241,0.05691076119884575,0.0679404931609951,0,325.0,250,75.0
plx4720,cvcl_1067,0.0655585494387656,0.0776367856881196,0.06792234526317942,0,,250,
lapatinib,cvcl_1307,0.049066421443208164,0.02575240166920767,0.06780372583524225,0,150.0,250,100.0
selumetinib,cvcl_1307,0.6065957600305137,0.6895025657067763,0.0675552984303134,0,150.0,250,100.0
lapatinib,cvcl_1781,0.2732848100940142,0.28488472402366327,0.06754163467361728,0,625.0,250,375.0
paclitaxel,cvcl_3007,0.5411865672002585,0.5642471442646084,0.06748075508089596,0,400.0,250,150.0
lapatinib,cvcl_1279,0.06065948374253527,0.0929530226507359,0.06732835144801325,0,150.0,250,100.0
topotecan,cvcl_6774,0.3517494890530759,0.2824186457890906,0.06713714129433311,0,200.0,250,50.0
crizotinib,cvcl_0218,0.11462363063203462,0.12991483167119067,0.06712893237341497,0,700.0,250,450.0
topotecan,cvcl_1496,0.06701213248824267,0.0759743931490201,0.0667091849313489,0,325.0,250,75.0
crizotinib,cvcl_1192,0.0045598600398210065,0.01138003526603637,0.06667724464281496,0,400.0,250,150.0
sorafenib,cvcl_2805,0.1004720568128229,0.07310668954702049,0.06666930791721253,0,325.0,250,75.0
crizotinib,cvcl_1720,0.05401092294038767,0.0013112858439490171,0.06643640646856834,0,1250.0,250,1000.0
topotecan,cvcl_1192,0.16555891842578763,0.10769886623683445,0.06635777645912967,0,400.0,250,150.0
topotecan,cvcl_1130,0.26146195227463787,0.22485812486456702,0.06601767131790481,0,325.0,250,75.0
palbociclib,cvcl_3612,0.11936423526874218,0.17230014887290823,0.06558323298388345,0,300.0,250,50.0
sorafenib,cvcl_1790,0.015850166799707632,0.06980910826619169,0.06555749000364856,0,625.0,250,375.0
lapatinib,cvcl_1270,0.05754396830890551,0.04033273531161763,0.06554798226960831,0,1000.0,250,750.0
sorafenib,cvcl_1287,0.0988224136951753,0.06753708934088809,0.06551680828721047,0,150.0,250,100.0
sorafenib,cvcl_1559,0.06597443669661163,0.002209491042752809,0.06523821758537529,0,325.0,250,75.0
sorafenib,cvcl_1767,0.015709713400937853,0.05826957332299254,0.06513286570320546,0,400.0,250,150.0
topotecan,cvcl_1511,0.11355672645843995,0.1092213395858238,0.06492689845588141,0,250.0,250,0.0
